fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Api Power Company Ltd.","API",897,513,524.5,513,524,"2022-02-21"
"Api Power Company Ltd.","API",1467,509.7,525,501.8,512.5,"2022-02-20"
"Api Power Company Ltd.","API",665,515,532.9,515,520.1,"2022-02-17"
"Api Power Company Ltd.","API",1368,534,544,520,523,"2022-02-16"
"Api Power Company Ltd.","API",1124,519.1,534,510,534,"2022-02-15"
"Api Power Company Ltd.","API",1110,500,517,500,509,"2022-02-14"
"Api Power Company Ltd.","API",2350,514.8,516,500,505,"2022-02-13"
"Api Power Company Ltd.","API",1163,526.1,534,518,525,"2022-02-10"
"Api Power Company Ltd.","API",1040,531,539,520.7,526,"2022-02-09"
"Api Power Company Ltd.","API",2362,554.8,565,530,531,"2022-02-08"
"Api Power Company Ltd.","API",1216,550,553,540,544,"2022-02-07"
"Api Power Company Ltd.","API",1960,558,560,545,549,"2022-02-06"
"Api Power Company Ltd.","API",3904,562,575,553,557,"2022-02-03"
"Api Power Company Ltd.","API",2698,536,564,527.1,551,"2022-02-01"
"Api Power Company Ltd.","API",1244,550,554,533,534,"2022-01-31"
"Api Power Company Ltd.","API",2178,527.3,547,527.3,546,"2022-01-30"
"Api Power Company Ltd.","API",1150,522.2,522.2,511,517,"2022-01-27"
"Api Power Company Ltd.","API",1701,530.4,530.4,506,512,"2022-01-26"
"Api Power Company Ltd.","API",2054,520,532.9,512.2,520,"2022-01-25"
"Api Power Company Ltd.","API",3336,540,543,517,523,"2022-01-24"
"Api Power Company Ltd.","API",1497,555,561,540.1,543,"2022-01-23"
"Api Power Company Ltd.","API",1874,544,552,535.1,550,"2022-01-20"
"Api Power Company Ltd.","API",1931,555,563,540,544,"2022-01-19"
"Api Power Company Ltd.","API",2449,567,567,541.2,554,"2022-01-18"
"Api Power Company Ltd.","API",3362,545.7,560.9,528,556,"2022-01-17"
"Api Power Company Ltd.","API",2488,536.5,542,525,535,"2022-01-16"
"Api Power Company Ltd.","API",2264,511,530,505,526,"2022-01-13"
"Api Power Company Ltd.","API",2290,521,526,505,510,"2022-01-12"
"Api Power Company Ltd.","API",1494,506,518,503,510.9,"2022-01-11"
"Api Power Company Ltd.","API",2161,526.4,526.4,502,506,"2022-01-10"
"Api Power Company Ltd.","API",2817,500,520,496,516.1,"2022-01-09"
"Api Power Company Ltd.","API",1736,477,491.5,468,491,"2022-01-06"
"Api Power Company Ltd.","API",1510,480,485,467,477,"2022-01-05"
"Api Power Company Ltd.","API",1216,472,478.3,461.1,475,"2022-01-04"
"Api Power Company Ltd.","API",1507,476.3,479,460.6,469,"2022-01-03"
"Api Power Company Ltd.","API",1932,450,473,445,467,"2022-01-02"
"Api Power Company Ltd.","API",990,437,448,428.3,445,"2021-12-29"
"Api Power Company Ltd.","API",925,420,440,420,433,"2021-12-28"
"Api Power Company Ltd.","API",1070,449.9,450,426,428,"2021-12-27"
"Api Power Company Ltd.","API",1006,445,455,439.1,443,"2021-12-26"
"Api Power Company Ltd.","API",1588,455.9,459,435,444.9,"2021-12-23"
"Api Power Company Ltd.","API",1457,422.4,449.8,416,447,"2021-12-22"
"Api Power Company Ltd.","API",591,409,418,401.2,414.2,"2021-12-21"
"Api Power Company Ltd.","API",696,404,412,393,401,"2021-12-20"
