fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Himalayan Reinsurance Limited","HRL",8962,1021,1035,985,985,"2024-08-15"
"Himalayan Reinsurance Limited","HRL",8898,1020,1041,1001.1,1019,"2024-08-14"
"Himalayan Reinsurance Limited","HRL",7391,1000,1060,981,1000,"2024-08-13"
"Himalayan Reinsurance Limited","HRL",11105,963,1010,963,1000.1,"2024-08-12"
"Himalayan Reinsurance Limited","HRL",11991,962,976,930,953,"2024-08-11"
"Himalayan Reinsurance Limited","HRL",9919,952.5,1020,952,959,"2024-08-08"
"Himalayan Reinsurance Limited","HRL",13528,850,933.9,850,933.9,"2024-08-07"
"Himalayan Reinsurance Limited","HRL",12125,861.8,897.6,838,849,"2024-08-06"
"Himalayan Reinsurance Limited","HRL",10633,777.7,845,751,845,"2024-08-05"
"Himalayan Reinsurance Limited","HRL",7241,760,788,746,770,"2024-08-01"
"Himalayan Reinsurance Limited","HRL",9308,700,756.9,700,745.9,"2024-07-31"
"Himalayan Reinsurance Limited","HRL",7471,658,703,650.3,695.3,"2024-07-30"
"Himalayan Reinsurance Limited","HRL",3928,675,680,658,658,"2024-07-29"
"Himalayan Reinsurance Limited","HRL",3745,670,680,655,670,"2024-07-28"
"Himalayan Reinsurance Limited","HRL",3582,665,667.1,653,656.9,"2024-07-25"
"Himalayan Reinsurance Limited","HRL",4776,675,684.9,656,663.8,"2024-07-24"
"Himalayan Reinsurance Limited","HRL",3744,667,678,658,677,"2024-07-23"
"Himalayan Reinsurance Limited","HRL",5333,638,669,633,661.2,"2024-07-22"
"Himalayan Reinsurance Limited","HRL",4568,610,641,605,638,"2024-07-21"
"Himalayan Reinsurance Limited","HRL",3877,615,626,603,610,"2024-07-18"
"Himalayan Reinsurance Limited","HRL",3008,600,611,592,608,"2024-07-17"
"Himalayan Reinsurance Limited","HRL",2086,575,592,575,590,"2024-07-16"
"Himalayan Reinsurance Limited","HRL",1899,599,599,580,580,"2024-07-15"
"Himalayan Reinsurance Limited","HRL",2282,589.4,611,580,589,"2024-07-14"
"Himalayan Reinsurance Limited","HRL",2166,569,579.9,558,577.9,"2024-07-11"
"Himalayan Reinsurance Limited","HRL",1760,576,576,563,569.9,"2024-07-10"
"Himalayan Reinsurance Limited","HRL",1547,555.1,569,555.1,564.8,"2024-07-09"
"Himalayan Reinsurance Limited","HRL",1826,565,570,559,562,"2024-07-08"
"Himalayan Reinsurance Limited","HRL",2975,555,569,547.3,565,"2024-07-07"
"Himalayan Reinsurance Limited","HRL",1831,545,553,542,547.3,"2024-07-04"
"Himalayan Reinsurance Limited","HRL",1224,552,555,540,541.1,"2024-07-03"
"Himalayan Reinsurance Limited","HRL",1785,548.7,575,544,552,"2024-07-02"
"Himalayan Reinsurance Limited","HRL",1372,550.4,550.4,533,538,"2024-07-01"
"Himalayan Reinsurance Limited","HRL",1409,553,554.9,539.7,539.7,"2024-06-30"
"Himalayan Reinsurance Limited","HRL",2988,524.8,561,512,553,"2024-06-27"
"Himalayan Reinsurance Limited","HRL",1045,545,550,535,535.5,"2024-06-26"
"Himalayan Reinsurance Limited","HRL",1370,540,550,540,543,"2024-06-25"
"Himalayan Reinsurance Limited","HRL",1754,536.1,559,526,540,"2024-06-24"
"Himalayan Reinsurance Limited","HRL",2056,543.5,563,538,547,"2024-06-23"
"Himalayan Reinsurance Limited","HRL",1248,550,555,542.3,543.5,"2024-06-20"
"Himalayan Reinsurance Limited","HRL",1162,555,559,550,550.6,"2024-06-19"
"Himalayan Reinsurance Limited","HRL",1611,550,558,550,552,"2024-06-18"
"Himalayan Reinsurance Limited","HRL",2167,560,560,550,552,"2024-06-16"
"Himalayan Reinsurance Limited","HRL",1696,579.3,579.3,556.5,557.5,"2024-06-13"
"Himalayan Reinsurance Limited","HRL",1473,569.1,575,568,568,"2024-06-12"
"Himalayan Reinsurance Limited","HRL",1605,575,577,566.1,570,"2024-06-11"
"Himalayan Reinsurance Limited","HRL",1463,570,574,565,572.7,"2024-06-10"
"Himalayan Reinsurance Limited","HRL",1782,561.8,570.5,560.2,568.7,"2024-06-09"
"Himalayan Reinsurance Limited","HRL",1287,568,572.9,561.1,561.8,"2024-06-06"
"Himalayan Reinsurance Limited","HRL",1133,559.4,571.9,559.4,568.1,"2024-06-05"
"Himalayan Reinsurance Limited","HRL",1228,573,575,570.1,570.7,"2024-06-04"
"Himalayan Reinsurance Limited","HRL",1138,580,581.9,571.2,572.1,"2024-06-03"
"Himalayan Reinsurance Limited","HRL",1783,567.1,582,567.1,580,"2024-06-02"
"Himalayan Reinsurance Limited","HRL",1488,578.1,586,573.7,573.7,"2024-05-30"
"Himalayan Reinsurance Limited","HRL",1529,588,596,578,578.1,"2024-05-29"
"Himalayan Reinsurance Limited","HRL",1707,572.7,595.8,572.7,585.1,"2024-05-27"
"Himalayan Reinsurance Limited","HRL",1724,585,598,584,584.3,"2024-05-26"
"Himalayan Reinsurance Limited","HRL",2136,597.4,597.4,580,595.3,"2024-05-22"
"Himalayan Reinsurance Limited","HRL",1654,584,588.5,575,585.7,"2024-05-21"
