fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"POKHARA FINANCE LTD","PFL",126,388.2,408,388.2,402,"2024-03-28"
"POKHARA FINANCE LTD","PFL",82,401,408,396.1,396.1,"2024-03-27"
"POKHARA FINANCE LTD","PFL",107,400,409.9,399,404,"2024-03-26"
"POKHARA FINANCE LTD","PFL",183,412,412,397,402.1,"2024-03-25"
"POKHARA FINANCE LTD","PFL",468,395,425,393,412,"2024-03-21"
"POKHARA FINANCE LTD","PFL",168,413,413,395,397,"2024-03-20"
"POKHARA FINANCE LTD","PFL",431,405.9,415,400,405.9,"2024-03-19"
"POKHARA FINANCE LTD","PFL",210,387,404.6,387,398,"2024-03-18"
"POKHARA FINANCE LTD","PFL",174,385.1,396,383.5,389,"2024-03-17"
"POKHARA FINANCE LTD","PFL",336,390,400,382.2,386,"2024-03-14"
"POKHARA FINANCE LTD","PFL",197,386,390,376,385.5,"2024-03-13"
"POKHARA FINANCE LTD","PFL",90,368,379.8,368,379.8,"2024-03-12"
"POKHARA FINANCE LTD","PFL",53,370,370,365.4,367.1,"2024-03-10"
"POKHARA FINANCE LTD","PFL",57,373.1,376.7,363.6,364,"2024-03-07"
"POKHARA FINANCE LTD","PFL",73,365.2,369.9,353.4,365.8,"2024-03-06"
"POKHARA FINANCE LTD","PFL",98,380.8,380.8,358.1,358.1,"2024-03-05"
"POKHARA FINANCE LTD","PFL",3,359,373.4,359,373.4,"2024-03-04"
"POKHARA FINANCE LTD","PFL",88,354,356,347,352,"2024-03-03"
"POKHARA FINANCE LTD","PFL",102,360.5,368,342.1,354,"2024-02-29"
"POKHARA FINANCE LTD","PFL",48,370,370,360.1,365,"2024-02-28"
"POKHARA FINANCE LTD","PFL",31,374.7,374.7,360.1,366,"2024-02-27"
"POKHARA FINANCE LTD","PFL",75,370,371.9,359.9,367.4,"2024-02-26"
"POKHARA FINANCE LTD","PFL",83,372,379,360,366.9,"2024-02-25"
"POKHARA FINANCE LTD","PFL",106,365.1,383,363,365.3,"2024-02-22"
"POKHARA FINANCE LTD","PFL",70,370,372.5,362,365,"2024-02-21"
"POKHARA FINANCE LTD","PFL",98,369,379,363,370,"2024-02-20"
"POKHARA FINANCE LTD","PFL",78,375.4,375.4,368,369.1,"2024-02-18"
"POKHARA FINANCE LTD","PFL",109,395,397,376,383,"2024-02-15"
"POKHARA FINANCE LTD","PFL",490,373,399.9,370,390.2,"2024-02-14"
"POKHARA FINANCE LTD","PFL",85,368.1,372,366,366,"2024-02-13"
"POKHARA FINANCE LTD","PFL",46,366.1,372,364,372,"2024-02-12"
"POKHARA FINANCE LTD","PFL",53,369,374,367.2,367.2,"2024-02-11"
"POKHARA FINANCE LTD","PFL",48,364.2,370,364.2,368.5,"2024-02-08"
"POKHARA FINANCE LTD","PFL",44,375,376,367.5,367.5,"2024-02-07"
"POKHARA FINANCE LTD","PFL",36,363,370.9,363,369,"2024-02-06"
"POKHARA FINANCE LTD","PFL",46,363,370,363,370,"2024-02-05"
"POKHARA FINANCE LTD","PFL",55,357.7,371,356.2,368.5,"2024-02-04"
"POKHARA FINANCE LTD","PFL",85,365,370,356,364.9,"2024-02-01"
"POKHARA FINANCE LTD","PFL",56,365.1,372.4,360.6,361,"2024-01-31"
"POKHARA FINANCE LTD","PFL",61,362.6,371,362.6,367.9,"2024-01-30"
"POKHARA FINANCE LTD","PFL",41,378,378,365.7,369.9,"2024-01-29"
"POKHARA FINANCE LTD","PFL",54,360,375,360,373,"2024-01-28"
"POKHARA FINANCE LTD","PFL",69,356.8,365,356.8,364.9,"2024-01-25"
"POKHARA FINANCE LTD","PFL",52,362.6,375,362.6,363,"2024-01-24"
"POKHARA FINANCE LTD","PFL",89,357.3,371,357.3,368,"2024-01-23"
"POKHARA FINANCE LTD","PFL",86,363,376,363,363,"2024-01-22"
"POKHARA FINANCE LTD","PFL",129,370.5,385,364,370,"2024-01-21"
"POKHARA FINANCE LTD","PFL",103,369.6,384.5,368,370,"2024-01-18"
"POKHARA FINANCE LTD","PFL",199,396.5,404,377,377,"2024-01-17"
"POKHARA FINANCE LTD","PFL",148,385,393,379,390,"2024-01-16"
"POKHARA FINANCE LTD","PFL",70,381.6,385,377,380,"2024-01-14"
"POKHARA FINANCE LTD","PFL",65,387.6,387.6,373,374.2,"2024-01-11"
